Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDC60,1463.8591974178523,OUT049
FDA48,3500.6073070173125,OUT018
FDZ36,5121.550391829139,OUT027
FDK27,1992.982727646789,OUT045
FDW23,661.5268337291157,OUT018
FDM14,1680.7709408121666,OUT018
FDM14,1589.1644603620634,OUT013
FDW60,2878.1194928209843,OUT018
FDE21,1949.9443049156387,OUT013
NCM42,1593.351137879884,OUT035
FDY59,231.64859195032014,OUT010
DRI49,1349.8260440249842,OUT049
FDT28,365.8030359727917,OUT019
FDQ22,665.138486869741,OUT018
FDR60,1285.8376390192473,OUT049
FDC50,237.56966182655066,OUT019
FDV24,2507.5536567667687,OUT013
DRF48,493.3811093074466,OUT010
FDQ47,666.1428508781206,OUT046
DRN36,1530.088079309037,OUT049
NCY06,2007.8561330003313,OUT035
FDE52,1486.8779875720104,OUT035
NCB54,2004.934051063704,OUT045
NCF31,2507.5536567667687,OUT035
FDJ08,5134.918733497308,OUT027
NCC07,1581.4042137339327,OUT017
NCD19,1209.7933459581022,OUT027
FDL46,1977.317488341641,OUT049
FDM20,3961.3704453191167,OUT045
NCI06,458.58970621854854,OUT010
DRM11,4057.1374221611127,OUT035
NCH07,2539.78590477688,OUT018
FDS23,2012.9990044680605,OUT013
FDO49,737.2643039266985,OUT018
FDS35,1068.1448540181395,OUT049
DRK39,1391.1607668682823,OUT045
DRI39,930.7874997731028,OUT049
FDV04,2539.78590477688,OUT017
NCN14,3065.671711513987,OUT035
FDH08,3815.5090472063866,OUT013
FDS20,3063.1855078528424,OUT046
FDV40,1119.2464638241827,OUT049
FDZ48,259.9178843776974,OUT010
FDS24,2627.6466241617204,OUT027
FDK44,2853.4503980250197,OUT049
FDS48,2504.6971688770304,OUT045
FDK26,495.3965993454092,OUT010
FDD23,3063.1855078528424,OUT045
NCH54,2549.947742207753,OUT017
NCP14,244.21916088196235,OUT010
FDM60,131.07309565130612,OUT010
FDV24,2504.6971688770304,OUT017
FDH08,3590.583975242597,OUT018
FDS12,2983.604479643838,OUT027
FDR39,4899.632367159335,OUT027
FDP12,952.8682500013617,OUT027
DRF60,5860.95975922785,OUT027
FDC09,1581.4042137339327,OUT035
FDF50,3063.2546557396045,OUT018
FDG28,3961.6000049202535,OUT035
NCE19,919.8488450037523,OUT017
NCM53,251.21408759963433,OUT010
NCN18,1690.0677391576412,OUT049
FDF32,3109.0498248983554,OUT035
FDF11,3923.423746373381,OUT013
DRI59,3793.162803878006,OUT049
NCG54,2739.097266632534,OUT035
FDM44,1569.3772241834752,OUT046
FDT57,3673.9821950493742,OUT018
FDV24,2504.6971688770304,OUT046
FDI50,571.3509986964074,OUT019
FDS09,749.7386714819327,OUT035
NCC31,4115.74230515935,OUT027
FDQ07,571.37997025538,OUT019
FDC22,3063.1855078528424,OUT017
FDZ56,2736.6110629713903,OUT046
FDZ40,131.07309565130612,OUT019
FDS46,2926.505345822524,OUT027
DRD24,2036.4511365231626,OUT045
FDV45,3063.1855078528424,OUT017
FDL26,2512.5583845482997,OUT045
FDA56,1995.9751323744608,OUT018
FDN27,1952.6140971093305,OUT046
FDM20,3942.6001799930077,OUT049
FDO16,1390.3253246411505,OUT017
FDL03,3065.671711513987,OUT035
FDE58,1952.6140971093305,OUT046
FDI02,2922.7752792700903,OUT027
NCC55,131.07309565130612,OUT019
FDR03,3297.3995787502126,OUT018
FDB14,1516.743087653046,OUT017
FDR45,3931.567018182349,OUT013
NCN07,2015.881662303822,OUT017
FDM51,250.54747090326498,OUT019
FDT52,5859.057236304599,OUT027
FDL26,2510.1655918482516,OUT046
NCZ42,3922.055116846147,OUT046
DRI47,365.0132143282463,OUT019
FDW40,2036.4511365231626,OUT013
FDN34,2736.6110629713903,OUT046
FDS01,2891.5028623065386,OUT035
NCG55,1949.9443049156387,OUT045
FDC11,1462.209744552108,OUT035
FDX35,3573.712092184193,OUT018
NCB06,2541.9896607342635,OUT046
FDR09,569.7048627815573,OUT019
FDC53,1530.088079309037,OUT017
FDY45,4022.7310386153986,OUT013
FDA22,381.16481506697966,OUT010
FDE02,1527.9456976458637,OUT035
FDW21,1557.0496161429942,OUT045
FDV34,1150.1069408154756,OUT046
FDS59,1593.351137879884,OUT049
NCW17,2007.8561330003313,OUT017
NCK54,1952.6140971093305,OUT046
FDG17,571.3509986964074,OUT019
FDG35,2853.4503980250197,OUT017
FDD08,131.07309565130612,OUT010
NCO07,3658.4026625628826,OUT017
FDJ10,275.7376121509247,OUT010
FDW36,1581.4042137339327,OUT017
FDW21,242.8725883285549,OUT010
FDY19,1952.6140971093305,OUT017
DRE03,783.7785634325289,OUT013
NCC55,666.1579607484563,OUT049
FDH52,133.98575751524294,OUT010
FDO09,4051.6796706532227,OUT017
FDU43,3936.155704478991,OUT045
FDX09,427.1984666146393,OUT010
FDH40,196.20993707087507,OUT019
FDW58,1581.4042137339327,OUT017
FDC47,3799.7637805290997,OUT017
NCR41,1527.9456976458637,OUT035
DRG49,3939.428775515218,OUT035
FDC52,4109.399675331335,OUT027
FDY13,1151.3353393788154,OUT046
FDY35,718.5942699936063,OUT013
FDI35,3049.3319785433496,OUT017
NCU18,2036.4511365231626,OUT049
FDY33,2539.78590477688,OUT018
FDC15,4179.941090310737,OUT027
FDU01,3063.1855078528424,OUT049
NCU42,2736.6110629713903,OUT046
NCV29,2875.641184934818,OUT018
NCY30,3063.1855078528424,OUT017
FDQ46,1730.8523322813373,OUT049
FDG58,4115.74230515935,OUT027
FDK33,3654.1995540364705,OUT017
NCD07,1947.5116969287747,OUT045
NCX29,4040.1013533095747,OUT027
NCT42,2497.436045576468,OUT013
DRN59,736.1449908079071,OUT035
FDI44,1281.820825513664,OUT035
FDA45,2880.497027428174,OUT049
FDP31,1055.2529102678106,OUT045
FDY01,1947.5116969287747,OUT046
FDT09,2015.881662303822,OUT018
DRH03,2828.619132127511,OUT027
FDA36,3060.807973245653,OUT018
NCF31,2510.1655918482516,OUT017
FDG14,2504.6971688770304,OUT049
FDG28,5860.95975922785,OUT027
FDU14,4008.178467396617,OUT049
FDY47,281.05596516434275,OUT019
FDI56,1490.2726107039502,OUT049
DRD01,1030.1070835750836,OUT013
FDM22,958.5339384823538,OUT046
FDH33,712.3273180168545,OUT013
DRZ24,1965.272386338489,OUT013
NCQ38,1581.4042137339327,OUT046
FDO16,2368.424874546205,OUT027
FDU07,4087.931070027038,OUT027
NCB07,3063.1855078528424,OUT013
FDU48,2015.881662303822,OUT045
NCM43,2557.714939334753,OUT045
FDR31,362.58262065894246,OUT010
DRK49,665.138486869741,OUT018
NCI30,572.3438077768503,OUT010
DRD60,3017.5195222278458,OUT017
NCG19,3873.754776812605,OUT046
FDH12,1581.4042137339327,OUT035
FDM32,1514.5833860785826,OUT035
FDM27,2512.5583845482997,OUT035
NCU53,4227.6773262724255,OUT027
NCQ18,1532.1270316357252,OUT046
FDS10,2954.7869336202393,OUT013
FDB33,4179.941090310737,OUT027
FDI12,1520.5562133477413,OUT013
NCW42,3752.672604316781,OUT013
NCC06,2007.8561330003313,OUT018
FDW02,2002.1049502764508,OUT017
NCD43,1581.4042137339327,OUT017
FDM57,1395.5430328608354,OUT018
FDA58,3903.0610471144196,OUT017
FDK56,3063.1855078528424,OUT046
FDP52,3848.1952824570517,OUT045
FDW20,1998.9499707324023,OUT018
FDS52,1554.6292526090565,OUT049
NCT29,1990.2352896449863,OUT018
NCL54,2870.957744591778,OUT013
FDC05,3065.6321903467947,OUT045
FDF34,3065.671711513987,OUT035
FDP03,2974.8754880403776,OUT027
FDD32,191.1009428029123,OUT010
FDZ10,2007.8561330003313,OUT045
FDZ40,914.770788633271,OUT035
FDD51,666.0650563212853,OUT018
NCY30,431.609323152215,OUT019
FDP58,3690.779575130319,OUT017
FDV49,4047.8303487458506,OUT017
FDY24,131.07309565130612,OUT019
NCO55,1586.5028886374846,OUT017
FDR13,1952.6140971093305,OUT017
FDS51,1028.3612274620777,OUT017
FDP26,1581.4042137339327,OUT045
NCB54,2990.53033880829,OUT027
FDF32,3063.1855078528424,OUT017
FDN31,3060.807973245653,OUT018
DRM48,658.884536932668,OUT017
FDN20,2734.0681077294716,OUT049
DRL01,3839.853038331101,OUT046
FDV56,1586.5028886374846,OUT049
DRH13,2885.1008748796717,OUT027
FDA03,2491.251868897506,OUT017
FDF47,5860.95975922785,OUT027
FDX32,2491.251868897506,OUT046
FDX57,1530.088079309037,OUT049
NCA30,3063.1855078528424,OUT045
FDO49,783.7785634325289,OUT013
FDL04,250.91719452329602,OUT019
DRM48,660.7659598786157,OUT035
FDR16,3645.893041334679,OUT013
NCC19,3060.807973245653,OUT018
NCE42,3906.5736944272426,OUT045
FDY24,916.7299555396386,OUT017
FDH19,2853.4503980250197,OUT049
FDJ46,2853.4503980250197,OUT013
FDN45,570.2028228564994,OUT010
FDY08,2018.2512202504122,OUT035
FDZ37,1458.5049775851367,OUT035
NCT30,739.3504820636107,OUT045
DRY23,665.138486869741,OUT018
NCZ30,1995.9751323744608,OUT018
FDC44,1930.6306528193707,OUT018
FDB45,1581.4042137339327,OUT035
FDY04,2553.7878400812756,OUT013
FDM27,2539.78590477688,OUT046
FDZ43,3930.7382612501033,OUT017
FDT39,368.5340956132023,OUT019
NCC06,277.7401766925211,OUT019
FDL15,4115.74230515935,OUT027
FDL57,4040.3472612265637,OUT017
FDU08,1532.1270316357252,OUT046
FDK40,4059.935929621657,OUT017
FDQ12,569.9415031409003,OUT010
FDS48,2504.6971688770304,OUT017
FDP09,3657.1380726860625,OUT045
FDW21,1532.1270316357252,OUT049
FDY25,3020.005725888989,OUT035
DRE13,1436.8499241165005,OUT017
FDV43,131.07309565130612,OUT019
FDD22,1730.8523322813373,OUT045
FDM46,234.78998165386292,OUT019
NCO30,484.64068018269165,OUT010
FDM25,2853.4503980250197,OUT046
NCN41,1995.9751323744608,OUT049
FDU24,1519.5250997534674,OUT045
FDZ50,3063.1855078528424,OUT046
FDP45,3982.156916596255,OUT013
NCM54,2002.1049502764508,OUT045
FDW10,422.9598523649505,OUT019
FDP20,2007.8561330003313,OUT017
FDK32,2504.6971688770304,OUT046
FDN52,1470.5436504931774,OUT049
FDM58,1690.0677391576412,OUT045
FDZ46,2915.7516032297276,OUT027
NCA18,1952.6140971093305,OUT018
FDD35,1995.9751323744608,OUT046
NCK31,737.6240553761679,OUT035
FDI40,2851.134222444851,OUT027
FDT50,240.07128848673725,OUT019
NCT06,2555.1899452241532,OUT046
FDT31,3065.671711513987,OUT035
FDT45,868.5588661203375,OUT049
FDT13,3063.1855078528424,OUT045
FDO50,1488.5331350309848,OUT045
NCU18,275.1348320581751,OUT010
NCR54,3063.1855078528424,OUT049
NCO18,2878.1194928209843,OUT018
FDU09,921.1485694023814,OUT045
FDT13,3060.807973245653,OUT018
FDE09,1730.8523322813373,OUT046
NCK53,250.54747090326498,OUT019
FDG45,3650.9543833230155,OUT049
DRH15,689.1575194475415,OUT035
FDO21,571.3509986964074,OUT019
FDD14,5112.730079915284,OUT027
FDC09,1581.4042137339327,OUT046
FDH45,959.1221999384347,OUT027
FDV32,1127.924052477292,OUT046
FDG12,1977.317488341641,OUT035
FDS32,2018.2512202504122,OUT013
NCL55,3792.2331198697625,OUT018
DRE01,3936.5506923881926,OUT035
DRE15,1291.6994346668926,OUT049
NCL42,3948.0785753602086,OUT045
FDP31,1230.9903763572606,OUT013
FDN33,1519.5250997534674,OUT018
FDZ59,2555.1899452241532,OUT046
FDE45,432.9453968309545,OUT010
FDJ07,1965.272386338489,OUT013
FDQ45,3060.807973245653,OUT018
FDM33,5860.95975922785,OUT027
FDO15,148.85385859031788,OUT010
FDM46,1535.623417050094,OUT013
FDR03,3439.364806060572,OUT045
FDY49,2655.7982849069376,OUT018
FDQ60,1977.317488341641,OUT045
FDW10,2856.1986789268253,OUT049
FDO51,690.3553392972198,OUT049
FDJ40,1593.351137879884,OUT018
FDS20,3058.347703169393,OUT018
FDU45,1819.9472510374048,OUT013
FDV02,2739.097266632534,OUT035
FDN09,3945.5192540322837,OUT046
NCM55,5119.647868905889,OUT027
FDN23,2485.1632885011613,OUT018
FDY31,364.58229354482654,OUT010
FDW03,244.38016898781277,OUT010
FDD14,3063.1855078528424,OUT046
FDV23,2002.1049502764508,OUT017
DRI03,2853.4503980250197,OUT045
FDN13,1534.6517422396157,OUT035
FDF45,1294.5510611578334,OUT027
FDU46,1462.209744552108,OUT035
FDB57,3756.118666615315,OUT049
FDV12,1534.6517422396157,OUT049
FDQ58,2504.6971688770304,OUT013
NCA18,1947.5116969287747,OUT017
FDH52,1016.2397360409188,OUT049
FDM24,2502.310889316479,OUT018
NCP43,4906.869952059988,OUT027
NCO18,433.0890736468388,OUT019
FDM32,1493.5436480341646,OUT017
NCL07,659.7011072078768,OUT017
FDK03,3996.1115873104413,OUT013
FDP59,1581.4042137339327,OUT017
FDQ24,3994.8865974377086,OUT049
FDQ16,1593.351137879884,OUT018
FDU44,2541.9896607342635,OUT013
FDH28,131.07309565130612,OUT010
FDV28,131.07309565130612,OUT019
FDM22,905.6132780900413,OUT045
FDR56,3063.1855078528424,OUT046
FDV39,3063.1855078528424,OUT049
FDU37,168.644592471199,OUT019
FDQ11,572.6144810422444,OUT010
FDX02,3776.209527282482,OUT045
NCS42,1516.743087653046,OUT018
FDY57,2828.619132127511,OUT027
FDB21,3914.46627162024,OUT049
FDE28,3840.0641680068784,OUT017
FDQ55,1930.6306528193707,OUT017
FDA48,3749.6676674577816,OUT049
FDZ19,2853.4503980250197,OUT045
NCC43,4011.5065782403217,OUT045
NCV18,1415.3929049450599,OUT046
NCA42,2539.78590477688,OUT018
FDY45,4049.1339095286235,OUT046
NCC30,2954.7869336202393,OUT045
FDM57,1517.3630968512473,OUT013
FDL09,380.68083700527956,OUT010
FDB09,2974.8754880403776,OUT027
FDT44,1977.317488341641,OUT035
NCT06,4227.6773262724255,OUT027
FDX26,3063.1855078528424,OUT049
FDK32,2510.1655918482516,OUT013
DRA12,2057.8157705585527,OUT046
FDO46,493.67073464933856,OUT010
FDE52,1526.4132418464944,OUT013
NCH42,3833.6714548106434,OUT045
FDV08,667.0199098156887,OUT035
FDB47,3443.3933030125536,OUT018
FDC28,260.3626827056475,OUT010
FDD22,1930.6306528193707,OUT046
FDS07,2922.7752792700903,OUT027
DRI13,3691.072688316481,OUT045
FDG32,3534.319195178122,OUT018
FDU14,4017.2977765110663,OUT017
FDD28,131.844743139012,OUT019
NCP41,1593.351137879884,OUT017
FDS08,2853.4503980250197,OUT049
FDX47,2533.3116291709257,OUT045
FDC53,248.95466631063584,OUT019
FDQ19,3947.800425923173,OUT035
FDL14,2510.1655918482516,OUT045
FDM33,568.9393405106623,OUT019
FDA51,1930.6306528193707,OUT045
FDZ27,737.2643039266985,OUT018
FDT04,672.3968008151937,OUT046
DRC13,1998.9499707324023,OUT049
FDR16,5860.95975922785,OUT027
FDQ03,5860.95975922785,OUT027
FDE38,2678.359075282792,OUT035
DRH23,1236.5755132110087,OUT027
FDT11,494.6583710271769,OUT019
FDD09,2983.081207898936,OUT035
FDR40,1391.1607668682823,OUT045
FDX07,3063.1855078528424,OUT017
FDR07,1530.088079309037,OUT035
FDA51,1933.1490062518524,OUT017
FDT59,569.0340294807709,OUT019
FDF20,3063.1855078528424,OUT017
FDR13,1945.7889525167734,OUT045
FDY26,3652.7263220578425,OUT049
FDW04,2012.9990044680605,OUT017
FDK52,3826.242461570336,OUT017
FDN60,2533.3116291709257,OUT049
FDM09,412.2062401014176,OUT019
FDP46,1475.169346108279,OUT049
FDB50,168.0315797472282,OUT019
NCQ29,4029.2684915798654,OUT049
FDP16,5859.057236304599,OUT027
FDX33,2544.992158365687,OUT018
FDP07,506.77405451089476,OUT010
FDN22,4009.344351282802,OUT046
FDF39,4040.633705847207,OUT049
FDS21,998.8371283058794,OUT017
NCM42,1586.5028886374846,OUT013
FDK50,378.19150936858955,OUT019
DRF13,4071.6226945908334,OUT027
FDH35,2555.1899452241532,OUT018
FDP60,1534.6517422396157,OUT018
DRJ49,2996.1112570409286,OUT027
NCT42,365.7866038722697,OUT019
FDE38,2670.8312482041615,OUT049
FDI04,3065.6321903467947,OUT049
NCH54,2538.0856396977993,OUT045
FDT56,956.326258861553,OUT049
DRD15,3602.064797256589,OUT018
FDV58,3063.1855078528424,OUT013
FDP21,3063.1855078528424,OUT049
FDH05,3821.0680777110974,OUT013
FDR10,4215.6836702059345,OUT027
NCP06,2500.3555122620887,OUT045
FDF33,1586.5028886374846,OUT049
DRK37,3063.1855078528424,OUT013
DRH49,1395.0811216950858,OUT045
FDT58,2663.4999891843486,OUT013
FDD41,1581.4042137339327,OUT018
FDP40,1690.0677391576412,OUT018
FDM51,2851.134222444851,OUT027
FDO45,196.18515014633095,OUT010
FDW33,244.21916088196235,OUT010
FDY24,914.770788633271,OUT045
FDB10,569.3136400565231,OUT010
FDM40,2036.4511365231626,OUT035
NCI06,3014.3593698069685,OUT017
FDW12,340.97828403830334,OUT019
FDX48,4115.74230515935,OUT027
NCW05,2881.447665584685,OUT027
FDX27,1527.9456976458637,OUT017
DRM37,3065.6321903467947,OUT045
FDA38,3925.8653898153552,OUT045
FDR36,672.3968008151937,OUT046
FDZ45,3089.5423078292124,OUT046
FDG05,2539.78590477688,OUT017
FDK28,4034.2872758385406,OUT013
FDV47,1440.0430406129942,OUT045
FDN21,2541.9896607342635,OUT045
FDP20,2983.604479643838,OUT027
FDI35,3049.3319785433496,OUT045
DRY23,712.3273180168545,OUT013
FDA56,1995.9751323744608,OUT017
FDB09,1995.9751323744608,OUT013
NCO26,2926.505345822524,OUT027
FDQ49,2517.879433703956,OUT018
FDI52,2970.3650446644697,OUT027
FDZ44,2926.505345822524,OUT027
FDZ09,2555.1899452241532,OUT018
FDY03,1930.6306528193707,OUT049
NCG42,2012.9990044680605,OUT017
DRI13,5860.95975922785,OUT027
FDQ32,2002.1049502764508,OUT013
FDW16,1488.5331350309848,OUT035
FDU27,740.9038301841523,OUT046
FDR28,378.90935068607826,OUT010
FDQ49,374.805226982611,OUT010
FDS37,1949.9443049156387,OUT046
FDW26,3493.809472882465,OUT018
FDX12,3716.9364791494486,OUT018
NCP06,2504.6971688770304,OUT013
FDW45,363.4548788631495,OUT010
NCN30,1527.9456976458637,OUT049
FDN24,868.5588661203375,OUT049
NCL41,952.8682500013617,OUT027
FDR02,261.05794580647205,OUT019
FDD09,452.53454405117446,OUT010
FDS33,197.23089341083522,OUT010
FDU22,1990.2352896449863,OUT045
FDI53,2552.256823392492,OUT013
DRH01,2853.4503980250197,OUT049
FDX32,2065.3266827136367,OUT013
NCP30,665.138486869741,OUT018
FDB60,3063.1855078528424,OUT045
FDB14,1519.5250997534674,OUT049
NCP02,922.3255954777783,OUT035
FDJ10,2018.2512202504122,OUT017
FDG34,1690.0677391576412,OUT046
NCB18,1467.2328172095429,OUT017
FDM16,1093.629373770681,OUT049
FDW25,1397.3156509235685,OUT018
FDB35,224.28115544479925,OUT010
DRN11,2101.3022800837834,OUT013
FDF41,569.581202252476,OUT019
FDH16,1471.8585128246443,OUT045
NCQ50,3451.6559796424226,OUT018
DRH23,933.7891255710712,OUT018
DRJ37,2507.5536567667687,OUT013
DRJ24,5119.647868905889,OUT027
FDY16,3065.671711513987,OUT035
FDQ27,1581.4042137339327,OUT045
FDZ33,2500.3555122620887,OUT045
FDF29,2015.881662303822,OUT045
FDA08,2553.7878400812756,OUT049
FDG31,1127.924052477292,OUT046
FDE34,472.80422596985284,OUT019
NCR30,1418.5336129519935,OUT027
FDV33,4055.400710040998,OUT035
DRZ24,1990.2352896449863,OUT018
NCL54,2855.936601686163,OUT035
FDR12,2853.4503980250197,OUT049
NCC54,3911.3699636743386,OUT046
DRN59,782.2994988642681,OUT013
FDX50,261.38662302022055,OUT019
FDV31,4826.709664970772,OUT027
NCA29,4415.815545242973,OUT027
FDW60,2870.957744591778,OUT049
FDX08,3063.1855078528424,OUT017
DRD49,3879.335059547109,OUT013
FDD33,3843.8827709760353,OUT046
FDW35,712.3273180168545,OUT013
FDJ36,1581.4042137339327,OUT017
FDV51,2628.4664988877635,OUT035
FDW36,1586.5028886374846,OUT046
FDH35,2557.714939334753,OUT046
NCS30,2996.1112570409286,OUT027
FDN49,659.7011072078768,OUT017
FDL08,3726.6548324661535,OUT018
FDI09,3914.8845386168996,OUT013
FDP19,2012.9990044680605,OUT018
FDU21,131.07309565130612,OUT010
NCP41,1586.5028886374846,OUT045
FDY10,1836.1074172328317,OUT013
FDP12,658.884536932668,OUT018
NCN26,1947.5116969287747,OUT049
FDK44,2853.4503980250197,OUT013
FDC28,1593.351137879884,OUT049
FDJ41,5859.057236304599,OUT027
NCT29,1998.9499707324023,OUT035
NCH42,572.1165209673023,OUT019
FDU60,2661.0064004504266,OUT018
FDS02,3063.1855078528424,OUT045
FDC51,1995.9751323744608,OUT046
FDU03,3063.1855078528424,OUT013
FDX39,3661.3411812124746,OUT045
NCY05,131.07309565130612,OUT010
NCL06,5859.057236304599,OUT027
FDD32,1300.9330565931311,OUT035
NCN41,1995.9751323744608,OUT045
NCX53,2036.4511365231626,OUT049
FDU57,367.6562763942248,OUT019
FDQ23,1581.4042137339327,OUT046
FDQ52,3997.860942161997,OUT045
FDC14,669.6097866644744,OUT045
FDY09,2873.4439482529215,OUT035
FDQ28,2512.5583845482997,OUT045
FDV25,3764.507217761886,OUT046
FDJ07,1949.9443049156387,OUT035
DRB25,1581.4042137339327,OUT049
FDK52,568.9393405106623,OUT019
FDY52,1382.343962277533,OUT027
FDB28,3063.1855078528424,OUT046
FDT36,660.7659598786157,OUT035
FDV25,3771.0064491402695,OUT017
NCN07,2996.1112570409286,OUT027
FDC57,3063.1855078528424,OUT017
FDQ03,3679.768329207944,OUT018
FDU23,2661.0064004504266,OUT017
NCX41,3666.0289199307895,OUT035
NCD06,737.6240553761679,OUT035
FDW08,1586.5028886374846,OUT045
NCU29,2485.1632885011613,OUT017
NCE06,2544.3710654816755,OUT013
FDV52,269.206561226646,OUT010
FDB02,2870.957744591778,OUT017
NCR18,669.6097866644744,OUT045
FDK16,1527.9456976458637,OUT049
NCQ29,571.7542698012408,OUT010
FDZ01,249.4853980365173,OUT019
FDW27,2533.3116291709257,OUT035
FDD17,3680.977835272483,OUT018
FDW39,2870.957744591778,OUT013
DRH59,1077.785220017112,OUT045
FDS52,1569.3772241834752,OUT013
FDU40,5742.064775655856,OUT027
NCF54,2853.4503980250197,OUT013
FDH46,1581.4042137339327,OUT045
NCP14,1581.4042137339327,OUT049
FDH50,3063.1855078528424,OUT049
DRF15,368.3183204153393,OUT010
FDV27,2627.6466241617204,OUT027
NCJ06,1990.2352896449863,OUT049
FDN02,3295.476912534407,OUT018
FDQ51,739.4247656158914,OUT049
FDQ07,3756.975976214747,OUT017
FDS45,1581.4042137339327,OUT049
NCJ06,1992.982727646789,OUT045
FDD36,1952.6140971093305,OUT035
FDY25,3063.1855078528424,OUT045
FDU52,2510.1655918482516,OUT046
DRK47,3820.621200928136,OUT017
NCL30,2007.8561330003313,OUT017
FDN22,4020.2712571736997,OUT035
NCF30,2983.604479643838,OUT027
FDK03,4046.7689454606116,OUT035
