Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCC07,1650.0224939509449,OUT017
NCD19,1265.5987578804811,OUT027
FDL46,1977.8096452860143,OUT049
FDM20,4026.483007416859,OUT045
NCI06,446.01319225924146,OUT010
DRM11,4234.607167852407,OUT035
NCH07,2501.393581933397,OUT018
FDS23,2031.753623666622,OUT013
FDO49,756.4203309099908,OUT018
FDS35,1061.8189982423014,OUT049
DRK39,1336.8388612291305,OUT045
DRI39,902.0297412131896,OUT049
FDV04,2525.013649456172,OUT017
NCN14,3051.9411720010803,OUT035
FDH08,3752.5600863484415,OUT013
FDS20,3146.9411334635456,OUT046
FDV40,1150.189869298593,OUT049
FDZ48,257.6908643553851,OUT010
FDS24,2573.2009287536516,OUT027
FDK44,2841.568668481052,OUT049
FDS48,2530.318050441416,OUT045
FDK26,491.1445192584911,OUT010
FDD23,3103.5979994728377,OUT045
NCH54,2594.27711638148,OUT017
NCP14,241.64330660325865,OUT010
FDM60,131.49857668663986,OUT010
FDV24,2454.465480343712,OUT017
FDH08,3530.51336378153,OUT018
FDS12,2991.1750304181596,OUT027
FDR39,4868.495424242031,OUT027
FDP12,1014.890841456078,OUT027
DRF60,5854.763855370436,OUT027
FDC09,1645.8306553642435,OUT035
FDF50,3036.5628493949234,OUT018
FDG28,4013.74628115658,OUT035
NCE19,869.923058328169,OUT017
NCM53,249.36502747226555,OUT010
NCN18,1726.647484842605,OUT049
FDF32,3137.2391386601835,OUT035
FDF11,3932.260660016993,OUT013
DRI59,3800.803482826244,OUT049
NCG54,2778.691949705685,OUT035
FDM44,1635.0807093195522,OUT046
FDT57,3604.442868333992,OUT018
FDV24,2463.0395946127205,OUT046
FDI50,570.2710864916963,OUT019
FDS09,767.4679726133405,OUT035
NCC31,4099.910424261163,OUT027
FDQ07,572.5300127860877,OUT019
FDC22,3126.5022821339253,OUT017
FDZ56,2783.6777536865097,OUT046
FDZ40,131.49857668663986,OUT019
FDS46,2938.7221155454413,OUT027
DRD24,2053.8941349814327,OUT045
FDV45,3077.9124054568474,OUT017
FDL26,2534.4663893757474,OUT045
FDA56,1990.975446219212,OUT018
FDN27,1974.1392169170224,OUT046
FDM20,3959.252405545286,OUT049
FDO16,1338.6988090340676,OUT017
FDL03,3014.65753564191,OUT035
FDE58,1962.1484050689737,OUT046
FDI02,2924.290066705854,OUT027
NCC55,131.49857668663986,OUT019
FDR03,3248.2768027247444,OUT018
FDB14,1448.192161088322,OUT017
FDR45,3944.051898077618,OUT013
NCN07,2033.8339349805876,OUT017
FDM51,248.65340989025472,OUT019
FDT52,5851.278378866188,OUT027
FDL26,2520.404386424471,OUT046
NCZ42,3922.6948213352953,OUT046
DRI47,367.93748959688685,OUT019
FDW40,2069.8456187741613,OUT013
FDN34,2773.216972325302,OUT046
FDS01,2936.318838133525,OUT035
NCG55,1926.1814879009778,OUT045
FDC11,1360.7263405039262,OUT035
FDX35,3507.413687561316,OUT018
NCB06,2594.6820722770785,OUT046
FDR09,571.5123665048415,OUT019
FDC53,1548.3951235891127,OUT017
FDY45,4117.721645412542,OUT013
FDA22,385.3180431721848,OUT010
FDE02,1520.570844559417,OUT035
FDW21,1631.9644758475704,OUT045
FDV34,1175.3677890662073,OUT046
FDS59,1655.549909632459,OUT049
NCW17,2055.831131906655,OUT017
NCK54,1971.7983782432912,OUT046
FDG17,570.2710864916963,OUT019
FDG35,2867.8991736840226,OUT017
FDD08,131.49857668663986,OUT010
NCO07,3649.0457390882816,OUT017
FDJ10,278.84289185957124,OUT010
FDW36,1645.7681630878526,OUT017
FDW21,238.84957047386214,OUT010
FDY19,1926.6157161388603,OUT017
DRE03,819.6829416613637,OUT013
NCC55,643.9780054940195,OUT049
FDH52,136.7536813939599,OUT010
FDO09,4065.211127453567,OUT017
FDU43,3978.0230160303754,OUT045
FDX09,423.71663470150145,OUT010
FDH40,203.63250603316646,OUT019
FDW58,1645.5183482600874,OUT017
FDC47,3748.3181709040246,OUT017
NCR41,1505.4587532126397,OUT035
DRG49,3921.105620082808,OUT035
FDC52,4072.7227506130553,OUT027
FDY13,1180.7726557771098,OUT046
FDY35,713.9118690460712,OUT013
FDI35,3113.6997332272176,OUT017
NCU18,2089.1620816845348,OUT049
FDY33,2502.025070652562,OUT018
FDC15,4174.873827975984,OUT027
FDU01,3048.37578086902,OUT049
NCU42,2784.268502175634,OUT046
NCV29,2833.507333091452,OUT018
NCY30,3030.984126152708,OUT017
FDQ46,1750.5285307555234,OUT049
FDG58,4099.910424261163,OUT027
FDK33,3637.9098067904074,OUT017
NCD07,1912.0447349863762,OUT045
NCX29,4038.1290955528766,OUT027
NCT42,2428.2963779708534,OUT013
DRN59,754.1132406004265,OUT035
FDI44,1278.0635774987047,OUT035
FDA45,2821.9888785967387,OUT049
FDP31,1053.299524502357,OUT045
FDY01,1957.4831215188294,OUT046
FDT09,2031.9254394388965,OUT018
DRH03,2817.2988247504054,OUT027
FDA36,3021.421409883588,OUT018
NCF31,2473.65760949224,OUT017
FDG14,2477.346634313999,OUT049
FDG28,5853.870347960853,OUT027
FDU14,4087.0363598093336,OUT049
FDY47,284.78236289604683,OUT019
FDI56,1381.0631207980448,OUT049
DRD01,1024.277989403184,OUT013
FDM22,962.9254545678286,OUT046
FDH33,703.1951775750827,OUT013
DRZ24,1939.4024500053529,OUT013
NCQ38,1648.1479193176474,OUT046
FDO16,2376.9711490509035,OUT027
FDU07,4062.1369248334718,OUT027
NCB07,3000.779257526821,OUT013
FDU48,2020.3178556757894,OUT045
NCM43,2656.7877452944185,OUT045
FDR31,366.8678900109716,OUT010
DRK49,606.6823227554494,OUT018
NCI30,573.2714963419434,OUT010
DRD60,3040.8172469735587,OUT017
NCG19,3810.969570385897,OUT046
FDH12,1645.7415128724103,OUT035
FDM32,1440.089809149194,OUT035
FDM27,2557.869246193906,OUT035
NCU53,4265.532566365593,OUT027
NCQ18,1567.351741623978,OUT046
FDS10,2883.561086767238,OUT013
FDB33,4174.873827975984,OUT027
FDI12,1417.4373238035223,OUT013
NCW42,3652.9913559493293,OUT013
NCC06,2008.0170281678656,OUT018
FDW02,2005.8970539324587,OUT017
NCD43,1648.0469500129502,OUT017
FDM57,1345.1673678618915,OUT018
FDA58,3871.188666691394,OUT017
FDK56,3134.06546131983,OUT046
FDP52,3886.108024721031,OUT045
FDW20,2003.612417596046,OUT018
FDS52,1610.8646700446304,OUT049
NCT29,1934.858116879715,OUT018
NCL54,2850.026589486044,OUT013
FDC05,3085.282361682474,OUT045
FDF34,3074.2062378626333,OUT035
FDP03,2988.8727938457737,OUT027
FDD32,195.89661824914387,OUT010
FDZ10,2009.8526560276628,OUT045
FDZ40,867.7582801617716,OUT035
FDD51,615.30701404936,OUT018
NCY30,428.6036464289265,OUT019
FDP58,3686.425936054756,OUT017
FDV49,4201.705657045142,OUT017
FDY24,131.49857668663986,OUT019
NCO55,1653.4915385891359,OUT017
FDR13,1925.4501874410273,OUT017
FDS51,993.7169051450799,OUT017
FDP26,1644.774732430018,OUT045
NCB54,2991.1750304181596,OUT027
FDF32,3070.146322155275,OUT017
FDN31,3037.0443045141596,OUT018
DRM48,592.3300895142673,OUT017
FDN20,2744.8462500842434,OUT049
DRL01,3782.6770864577547,OUT046
FDV56,1649.3108740175592,OUT049
DRH13,2882.5724416293706,OUT027
FDA03,2516.3673992995523,OUT017
FDF47,5852.758564407474,OUT027
FDX32,2531.277556851974,OUT046
FDX57,1543.1804084810876,OUT049
NCA30,3011.425150864354,OUT045
FDO49,820.4971116684056,OUT013
FDL04,251.1635957358034,OUT019
DRM48,598.5801588564304,OUT035
FDR16,3569.661586555964,OUT013
NCC19,3050.3814903047564,OUT018
NCE42,3977.305062005918,OUT045
FDY24,870.7624078647409,OUT017
FDH19,2837.6189290922316,OUT049
FDJ46,2826.9446229324326,OUT013
FDN45,572.0322363431582,OUT010
FDY08,2020.7897011522202,OUT035
FDZ37,1360.2880234521065,OUT035
NCT30,761.0742900379429,OUT045
DRY23,609.814544304338,OUT018
NCZ30,1990.612049843832,OUT018
FDC44,1860.2075931283402,OUT018
FDB45,1645.172819718652,OUT035
FDY04,2568.9896826478775,OUT013
FDM27,2592.6398807264286,OUT046
FDZ43,3920.4655346856825,OUT017
FDT39,369.4802979630758,OUT019
NCC06,281.9817242954908,OUT019
FDL15,4099.910424261163,OUT027
FDL57,4098.677429770619,OUT017
FDU08,1562.0431231324446,OUT046
FDK40,4212.988773147269,OUT017
FDQ12,569.7733100487668,OUT010
FDS48,2511.5002971314584,OUT017
FDP09,3637.38004036485,OUT045
FDW21,1560.751003618912,OUT049
FDY25,3055.666755400882,OUT035
DRE13,1358.3418553506547,OUT017
FDV43,131.49857668663986,OUT019
FDD22,1747.784089301507,OUT045
FDM46,233.68342358836748,OUT019
NCO30,475.05262262633033,OUT010
FDM25,2868.871448276221,OUT046
NCN41,2027.506116752308,OUT049
FDU24,1452.556225650609,OUT045
FDZ50,3141.0028307237108,OUT046
FDP45,4007.5379016671973,OUT013
NCM54,2003.0430174814326,OUT045
FDW10,420.77270505327624,OUT019
FDP20,2008.8789013236317,OUT017
FDK32,2526.9688105046957,OUT046
FDN52,1368.4419742671143,OUT049
FDM58,1728.5141054619646,OUT045
FDZ46,2920.3112564256694,OUT027
NCA18,1871.365063163118,OUT018
FDD35,2082.186293546145,OUT046
NCK31,758.2501678807356,OUT035
FDI40,2842.5855393030774,OUT027
FDT50,238.46979092546218,OUT019
NCT06,2624.6508995431104,OUT046
FDT31,3013.8386184575393,OUT035
FDT45,864.7952298876459,OUT049
FDT13,3092.1993276632766,OUT045
FDO50,1384.4114792788955,OUT045
NCU18,277.5422937381082,OUT010
NCR54,3090.103168977241,OUT049
NCO18,2831.1290192057254,OUT018
FDU09,872.8423956347478,OUT045
FDT13,3020.343930261559,OUT018
FDE09,1773.8320692175007,OUT046
NCK53,248.65340989025472,OUT019
FDG45,3591.6973061116837,OUT049
DRH15,673.9806748755868,OUT035
FDO21,570.2710864916963,OUT019
FDD14,5141.944137310295,OUT027
FDC09,1646.7779754849048,OUT046
FDH45,1028.216049016309,OUT027
FDV32,1122.089092201071,OUT046
FDG12,1985.0141366969906,OUT035
FDS32,2059.167300975423,OUT013
NCL55,3755.984513590071,OUT018
DRE01,3879.941628555031,OUT035
DRE15,1273.6199775701693,OUT049
NCL42,3965.398774934623,OUT045
FDP31,1216.6381608654672,OUT013
FDN33,1443.075582204494,OUT018
FDZ59,2560.418048643027,OUT046
FDE45,429.02424547579204,OUT010
FDJ07,1988.184479001752,OUT013
FDQ45,3027.568989244439,OUT018
FDM33,5852.758564407474,OUT027
FDO15,149.8739708399951,OUT010
FDM46,1464.0539755019674,OUT013
FDR03,3441.435630047726,OUT045
FDY49,2638.9763132746866,OUT018
FDQ60,1933.4235889198278,OUT045
FDW10,2834.769094823583,OUT049
FDO51,691.6476609257692,OUT049
FDJ40,1634.8876785180428,OUT018
FDS20,3053.924762892134,OUT018
FDU45,1818.3071786113787,OUT013
FDV02,2770.3150329710797,OUT035
FDN09,3979.152444768678,OUT046
NCM55,5147.451862618918,OUT027
FDN23,2385.5463029263947,OUT018
FDY31,368.54008457395247,OUT010
FDW03,241.69197700944642,OUT010
FDD14,3057.355598626787,OUT046
FDV23,1998.4886704029168,OUT017
DRI03,2852.160313514295,OUT045
FDN13,1565.1340715100873,OUT035
FDF45,1330.3283576324507,OUT027
FDU46,1363.6127559209795,OUT035
FDB57,3690.2394355692213,OUT049
FDV12,1564.0633352436728,OUT049
FDQ58,2428.608129025858,OUT013
NCA18,1910.4576360458416,OUT017
FDH52,984.261704857327,OUT049
FDM24,2386.359115104921,OUT018
NCP43,4867.023861041354,OUT027
NCO18,427.65130729245806,OUT019
FDM32,1394.2281509039244,OUT017
NCL07,599.3274413059257,OUT017
FDK03,4029.102133603067,OUT013
FDP59,1644.8958058847297,OUT017
FDQ24,4037.318233766745,OUT049
FDQ16,1634.4915663770116,OUT018
FDU44,2544.771253652672,OUT013
FDH28,131.49857668663986,OUT010
FDV28,131.49857668663986,OUT019
FDM22,865.821479289201,OUT045
FDR56,3105.193570779561,OUT046
FDV39,3088.239664644721,OUT049
FDU37,168.61598776279254,OUT019
FDQ11,571.3679512336906,OUT010
FDX02,3791.34356412464,OUT045
NCS42,1438.6126714652385,OUT018
FDY57,2818.508062497833,OUT027
FDB21,3859.0677152874923,OUT049
FDE28,3844.0925330385808,OUT017
FDQ55,1946.8184942405628,OUT017
FDA48,3666.7199887014735,OUT049
FDZ19,2851.8425715432495,OUT045
NCC43,3979.8485463042994,OUT045
NCV18,1354.6934339925042,OUT046
NCA42,2466.5465402534874,OUT018
FDY45,4168.367814767948,OUT046
NCC30,2940.1712887006383,OUT045
FDM57,1414.9059145936185,OUT013
FDL09,387.0680478964243,OUT010
FDB09,2988.8727938457737,OUT027
FDT44,1937.2866224796564,OUT035
NCT06,4265.532566365593,OUT027
FDX26,3127.020654040994,OUT049
FDK32,2490.371289751375,OUT013
DRA12,2123.111324377806,OUT046
FDO46,488.0886495346638,OUT010
FDE52,1410.6417695327684,OUT013
NCH42,3838.562761109085,OUT045
FDV08,617.0940015104414,OUT035
FDB47,3392.895177117703,OUT018
FDC28,257.74855361921146,OUT010
FDD22,1938.8153581065417,OUT046
FDS07,2928.6290893393943,OUT027
DRI13,3675.40287970242,OUT045
FDG32,3456.933405842562,OUT018
FDU14,4111.584820185859,OUT017
FDD28,132.1699010725897,OUT019
NCP41,1659.1907706009624,OUT017
FDS08,2862.183187997918,OUT049
FDX47,2528.2966961043567,OUT045
FDC53,247.39458988810966,OUT019
FDQ19,4018.723907929227,OUT035
FDL14,2488.928726277405,OUT045
FDM33,570.9353716011639,OUT019
FDA51,1896.495786851815,OUT045
FDZ27,756.2442236959757,OUT018
FDT04,653.2002567505957,OUT046
DRC13,2047.554899419987,OUT049
FDR16,5853.870347960853,OUT027
FDQ03,5851.86505699789,OUT027
FDE38,2695.867961735675,OUT035
DRH23,1280.5613850619213,OUT027
FDT11,490.908214059095,OUT019
FDD09,2988.5305968129355,OUT035
FDR40,1337.6345581253133,OUT045
FDX07,3039.4030275642235,OUT017
FDR07,1548.1386741188192,OUT035
FDA51,1899.3552688057066,OUT017
FDT59,570.0299767767189,OUT019
FDF20,3080.6751454843607,OUT017
FDR13,1918.8070612126135,OUT045
FDY26,3612.7632907819893,OUT049
FDW04,2017.83721991508,OUT017
FDK52,3838.173173592913,OUT017
FDN60,2559.001491714392,OUT049
FDM09,410.65517548505534,OUT019
FDP46,1365.2803794524254,OUT049
FDB50,168.16349049184487,OUT019
NCQ29,4020.31506346363,OUT049
FDP16,5849.386982168748,OUT027
FDX33,2482.6666617028886,OUT018
FDP07,511.47022319762283,OUT010
FDN22,3983.2993369671453,OUT046
FDF39,4116.094778743858,OUT049
FDS21,961.7854372999777,OUT017
NCM42,1654.6060541919508,OUT013
FDK50,383.4458677618521,OUT019
DRF13,4062.1369248334718,OUT027
FDH35,2502.1348577962444,OUT018
FDP60,1551.0554716992708,OUT018
DRJ49,2993.475669761924,OUT027
NCT42,366.5533190097758,OUT019
FDE38,2663.074343180009,OUT049
FDI04,3114.6785960812695,OUT049
NCH54,2582.4253896614127,OUT045
FDT56,921.6279782525379,OUT049
DRD15,3526.8597035054468,OUT018
FDV58,3025.702882709317,OUT013
FDP21,3128.7720895313905,OUT049
FDH05,3704.296626469663,OUT013
FDR10,4252.633813840796,OUT027
NCP06,2527.935327741219,OUT045
FDF33,1644.7721112187226,OUT049
DRK37,3102.42069931136,OUT013
DRH49,1334.3733452963174,OUT045
FDT58,2626.2186934563833,OUT013
FDD41,1630.753457996764,OUT018
FDP40,1696.153948161593,OUT018
FDM51,2840.7705217001794,OUT027
FDO45,201.79670945683955,OUT010
FDW33,241.5522118200276,OUT010
FDY24,870.7524428713245,OUT045
FDB10,569.6915982328537,OUT010
FDM40,2054.5429665568167,OUT035
NCI06,3043.182937615596,OUT017
FDW12,340.1850951245963,OUT019
FDX48,4104.846695060823,OUT027
NCW05,2877.543241700979,OUT027
FDX27,1520.3385532205355,OUT017
DRM37,3090.2336460727106,OUT045
FDA38,3929.986537917813,OUT045
FDR36,652.602857281722,OUT046
FDZ45,3146.4864656687664,OUT046
FDG05,2528.4742503197817,OUT017
FDK28,4205.677367248425,OUT013
FDV47,1352.0403818692175,OUT045
FDN21,2592.614397227501,OUT045
FDP20,2991.1750304181596,OUT027
FDI35,3103.593882399254,OUT045
DRY23,705.5522506510309,OUT013
FDA56,2030.4205529886567,OUT017
FDB09,2001.3155419931154,OUT013
NCO26,2935.429219304968,OUT027
FDQ49,2466.5252920355,OUT018
FDI52,2986.9185106614855,OUT027
FDZ44,2935.429219304968,OUT027
FDZ09,2519.222226713412,OUT018
FDY03,1929.522780910688,OUT049
NCG42,2035.2814515979233,OUT017
DRI13,5851.9789512634125,OUT027
FDQ32,2021.731002724646,OUT013
FDW16,1386.3965787983152,OUT035
FDU27,787.2762671893219,OUT046
FDR28,385.20369389124807,OUT010
FDQ49,379.6112486166493,OUT010
FDS37,1965.5080721391414,OUT046
FDW26,3419.76559694085,OUT018
FDX12,3677.30882806589,OUT018
NCP06,2475.848903872576,OUT013
FDW45,367.4195334957439,OUT010
NCN30,1502.4214643452945,OUT049
FDN24,865.7656662470368,OUT049
NCL41,1015.5348768600527,OUT027
FDR02,261.3092528198461,OUT019
FDD09,440.6290568434188,OUT010
FDS33,203.70263936776803,OUT010
FDU22,1976.0605510348253,OUT045
FDI53,2504.268334962272,OUT013
DRH01,2852.238532640792,OUT049
FDX32,2094.122761596909,OUT013
NCP30,605.1754019855665,OUT018
FDB60,3069.79704885418,OUT045
FDB14,1448.2876598701084,OUT049
NCP02,870.4620050955683,OUT035
FDJ10,2024.2804257685941,OUT017
FDG34,1732.3575767095301,OUT046
NCB18,1367.5925804054502,OUT017
FDM16,1131.3039613643894,OUT049
FDW25,1348.468454019955,OUT018
FDB35,223.2973200019126,OUT010
DRN11,2115.0711474460627,OUT013
FDF41,569.7487232982148,OUT019
FDH16,1370.8386342877454,OUT045
NCQ50,3418.251776821056,OUT018
DRH23,895.0530331317,OUT018
DRJ37,2428.9683093366466,OUT013
DRJ24,5147.29726048603,OUT027
FDY16,3058.563528551125,OUT035
FDQ27,1648.9513153134558,OUT045
FDZ33,2482.751009418838,OUT045
FDF29,2074.529740021052,OUT045
FDA08,2570.5983898390946,OUT049
FDG31,1114.2384357114495,OUT046
FDE34,459.6057703551769,OUT019
NCR30,1437.4222995466957,OUT027
FDV33,4161.774285289455,OUT035
DRZ24,1934.5803788425744,OUT018
NCL54,2857.2732442990396,OUT035
FDR12,2888.694353683219,OUT049
NCC54,3802.3034607666114,OUT046
DRN59,814.5266329207271,OUT013
FDX50,262.1545802245426,OUT019
FDV31,4802.1071698636615,OUT027
NCA29,4402.222882296351,OUT027
FDW60,2916.4124256140303,OUT049
FDX08,3103.460033887413,OUT017
DRD49,3771.0164225401613,OUT013
FDD33,3810.367913550867,OUT046
FDW35,703.6846871340109,OUT013
FDJ36,1646.2440547849085,OUT017
FDV51,2680.578630169001,OUT035
FDW36,1651.1389131156739,OUT046
FDH35,2586.7645497948565,OUT046
NCS30,2995.303875417549,OUT027
FDN49,602.1894769773584,OUT017
FDL08,3675.7694495805586,OUT018
FDI09,3858.0634243575764,OUT013
FDP19,1979.1273677154504,OUT018
FDU21,131.49857668663986,OUT010
NCP41,1652.9228454353777,OUT045
FDY10,1835.8925131945728,OUT013
FDP12,589.0658520805472,OUT018
NCN26,1968.3366776340663,OUT049
FDK44,2837.148280540655,OUT013
FDC28,1652.3683620150298,OUT049
FDJ41,5851.392273131712,OUT027
NCT29,1990.573172941171,OUT035
NCH42,570.848081395374,OUT019
FDU60,2587.1636518277073,OUT018
FDS02,3095.9236465747963,OUT045
FDC51,2084.1133924791748,OUT046
FDU03,3042.2552755024467,OUT013
FDX39,3661.2286602875447,OUT045
NCY05,131.49857668663986,OUT010
NCL06,5849.273087903225,OUT027
FDD32,1279.0202418824667,OUT035
NCN41,1985.438274922433,OUT045
NCX53,2145.91244748347,OUT049
FDU57,368.7421138747993,OUT019
FDQ23,1646.3020837878491,OUT046
FDQ52,4030.3683615291475,OUT045
FDC14,625.9238533933502,OUT045
FDY09,2917.980250289743,OUT035
FDQ28,2545.7700285659676,OUT045
FDV25,3763.0718887854814,OUT046
FDJ07,1959.991769338481,OUT035
DRB25,1644.1785771717005,OUT049
FDK52,570.9353716011639,OUT019
FDY52,1386.5463752304101,OUT027
FDB28,3116.934972644481,OUT046
FDT36,597.596727099055,OUT035
FDV25,3824.4305941458374,OUT017
NCN07,2993.475669761924,OUT027
FDC57,3023.212973064537,OUT017
FDQ03,3600.481072045408,OUT018
FDU23,2697.758906728843,OUT017
NCX41,3661.7157487979657,OUT035
NCD06,755.8740901497224,OUT035
FDW08,1650.4969786684098,OUT045
NCU29,2461.419781837825,OUT017
NCE06,2496.1777212224615,OUT013
FDV52,267.7083619140691,OUT010
FDB02,2910.7527120361024,OUT017
NCR18,633.4777064568508,OUT045
FDK16,1499.6035163454349,OUT049
NCQ29,571.2862394177777,OUT010
FDZ01,250.059665451736,OUT019
FDW27,2542.1846019408686,OUT035
FDD17,3609.2208059069744,OUT018
FDW39,2849.140209887012,OUT013
DRH59,1100.9969539196163,OUT045
FDS52,1635.7252983229398,OUT013
FDU40,5763.3107647418465,OUT027
NCF54,2824.324518319849,OUT013
FDH46,1646.65321871077,OUT045
NCP14,1643.411112111518,OUT049
FDH50,3148.840993769915,OUT049
DRF15,370.80318501161844,OUT010
FDV27,2572.068518790772,OUT027
NCJ06,2031.290429680585,OUT049
FDN02,3230.2772408478704,OUT018
FDQ51,783.4591415886682,OUT049
FDQ07,3712.572718775033,OUT017
FDS45,1643.7439215122608,OUT049
NCJ06,1996.4060495703357,OUT045
FDD36,1964.264487592503,OUT035
FDY25,3108.2744056379825,OUT045
FDU52,2469.838440376695,OUT046
DRK47,3825.9768528948116,OUT017
NCL30,2009.684844735205,OUT017
FDN22,4008.364012050641,OUT035
NCF30,2991.1750304181596,OUT027
FDK03,4104.216877116911,OUT035
FDT45,870.4448039280097,OUT017
NCC54,5849.273087903225,OUT027
FDP08,2940.7493791454876,OUT018
FDU44,2605.7226928468776,OUT046
