Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
DRF60,5187.343785772618,OUT027
FDC09,1848.3088412471827,OUT035
FDF50,2887.362955234323,OUT018
FDG28,4054.644916958475,OUT035
NCE19,983.1758168064698,OUT017
NCM53,-199.57541250924305,OUT010
NCN18,1850.1700920286562,OUT049
FDF32,3316.7018072179562,OUT035
FDF11,3872.011720141933,OUT013
DRI59,3662.2358108686076,OUT049
NCG54,2811.066783973033,OUT035
FDM44,1636.9541043533973,OUT046
FDT57,3465.2235248491484,OUT018
FDV24,2417.7674175866937,OUT046
FDI50,1769.6779822953858,OUT019
FDS09,1033.7263102436145,OUT035
NCC31,3895.297017566723,OUT027
FDQ07,1596.8749121587844,OUT019
FDC22,3171.266800666381,OUT017
FDZ56,2695.565582207293,OUT046
FDZ40,-1001.4129627259849,OUT019
FDS46,3393.252306643613,OUT027
DRD24,2162.212884214967,OUT045
FDV45,3106.209095684117,OUT017
FDL26,2418.3888934615393,OUT045
FDA56,1706.2200422318897,OUT018
FDN27,1918.6301710706612,OUT046
FDM20,3981.5408455069864,OUT049
FDO16,1458.5061132029473,OUT017
FDL03,3302.176664327377,OUT035
FDE58,1910.493987962469,OUT046
FDI02,3288.005164317842,OUT027
NCC55,-1234.9709625315893,OUT019
FDR03,3051.7890876634824,OUT018
FDB14,1641.096609456792,OUT017
FDR45,3851.0380632241117,OUT013
NCN07,2156.8619605594076,OUT017
FDM51,-182.12547213125538,OUT019
FDT52,5361.34631125299,OUT027
FDL26,2463.1842884097973,OUT046
NCZ42,3763.994706938059,OUT046
DRI47,416.1436510774922,OUT019
FDW40,2317.5823188118425,OUT013
FDN34,2741.215855710018,OUT046
FDS01,2988.222721983586,OUT035
NCG55,1789.8945544249975,OUT045
FDC11,1548.8170241423825,OUT035
FDX35,3341.4261159537364,OUT018
NCB06,2519.3004883316344,OUT046
FDR09,2188.8130371626803,OUT019
FDC53,1675.5069024369086,OUT017
FDY45,4072.9818133059252,OUT013
FDA22,767.405496011266,OUT010
FDE02,1671.8870784737107,OUT035
FDW21,1625.6588007861712,OUT045
FDV34,1254.3316160349652,OUT046
FDS59,1894.0940441326889,OUT049
NCW17,2129.9867075300144,OUT017
NCK54,1925.7426090531394,OUT046
FDG17,2008.8532616356497,OUT019
FDG35,2912.036412969121,OUT017
FDD08,-1267.5214048575592,OUT010
NCO07,3427.572973693132,OUT017
FDJ10,362.69803717828586,OUT010
FDW36,1779.2240005807512,OUT017
FDW21,-266.68930364601886,OUT010
FDY19,2001.4903138400136,OUT017
DRE03,811.7170774169814,OUT013
NCC55,737.2149118856811,OUT049
FDH52,-817.7089413151461,OUT010
FDO09,4312.740125607692,OUT017
FDU43,3764.0986587783364,OUT045
FDX09,855.5753466153462,OUT010
FDH40,-521.0125802580789,OUT019
FDW58,1805.4398573935455,OUT017
FDC47,3678.6098049287834,OUT017
NCR41,1667.891888290482,OUT035
DRG49,3986.1579915731254,OUT035
FDC52,3936.91000414633,OUT027
FDY13,1223.3167600666527,OUT046
FDY35,820.2630670884902,OUT013
FDI35,2997.773533069185,OUT017
NCU18,2324.095506993591,OUT049
FDY33,2287.395256971364,OUT018
FDC15,3932.2227831122955,OUT027
FDU01,3115.0534971941415,OUT049
NCU42,2680.681002105851,OUT046
NCV29,2526.8976966282107,OUT018
NCY30,2985.0071908439363,OUT017
FDQ46,1894.8751837405694,OUT049
FDG58,3943.647622559186,OUT027
FDK33,3485.277176639347,OUT017
NCD07,1791.50436665225,OUT045
NCX29,3714.9639195159025,OUT027
NCT42,2374.071550327789,OUT013
DRN59,914.1742929761979,OUT035
FDI44,1427.472005262208,OUT035
FDA45,2923.247165601076,OUT049
FDP31,1035.5110497306848,OUT045
FDY01,1870.6788073911089,OUT046
FDT09,1901.6195955708686,OUT018
DRH03,2977.0362102390827,OUT027
FDA36,2696.4332508298994,OUT018
NCF31,2519.4641843270138,OUT017
FDG14,2557.432894408285,OUT049
FDG28,5385.588689713796,OUT027
FDU14,4061.4952076606605,OUT049
FDY47,246.56167445924712,OUT019
FDI56,1549.4672332942432,OUT049
DRD01,989.6789580680615,OUT013
FDM22,961.0647901882139,OUT046
FDH33,738.4168045052824,OUT013
DRZ24,1927.9061053429873,OUT013
NCQ38,1676.0061134648568,OUT046
FDO16,2824.445741344582,OUT027
FDU07,3828.770811753798,OUT027
NCB07,3081.9958192766157,OUT013
FDU48,2041.8316391533422,OUT045
NCM43,2534.5520285405896,OUT045
FDR31,426.30001117304096,OUT010
DRK49,416.78421736489963,OUT018
NCI30,1914.8573248676157,OUT010
DRD60,2966.683162037265,OUT017
NCG19,3676.3408189801485,OUT046
FDH12,1825.4123181535344,OUT035
FDM32,1652.1512066405128,OUT035
FDM27,2656.468043828716,OUT035
NCU53,4067.8413284083927,OUT027
NCQ18,1554.7383375692098,OUT046
FDS10,2888.935947992712,OUT013
FDB33,3962.333416206665,OUT027
FDI12,1461.1709699050248,OUT013
NCW42,3507.4973217619195,OUT013
NCC06,1757.113906422137,OUT018
FDW02,2171.8855245021527,OUT017
NCD43,1766.3876433464106,OUT017
FDM57,1108.771420463997,OUT018
FDA58,3851.9855221042453,OUT017
FDK56,2938.4332260014407,OUT046
FDP52,3632.727217195683,OUT045
FDW20,1726.2323659495792,OUT018
FDS52,1724.8751261212847,OUT049
NCT29,1614.4692403095673,OUT018
NCL54,2832.579853588459,OUT013
FDC05,3105.6910455544735,OUT045
FDF34,3314.8765855016136,OUT035
FDP03,3486.3617717229954,OUT027
FDD32,-511.5132454830192,OUT010
FDZ10,1981.2900916824046,OUT045
FDZ40,1043.611506957125,OUT035
FDD51,464.15746074369235,OUT018
NCY30,938.1066041829704,OUT019
FDP58,3541.3987776838317,OUT017
FDV49,4279.5829503407385,OUT017
FDY24,-995.8182946005134,OUT019
NCO55,1788.2171468345955,OUT017
FDR13,2019.0326937411091,OUT017
FDS51,1136.803692416128,OUT017
FDP26,1617.560488519265,OUT045
NCB54,3491.183510051709,OUT027
FDF32,3244.4379722766307,OUT017
FDN31,2720.3864666048567,OUT018
DRM48,692.8386511357273,OUT017
FDN20,2801.31004749107,OUT049
DRL01,3710.7580476556386,OUT046
FDV56,1875.7350877694562,OUT049
DRH13,3174.0088014674525,OUT027
FDA03,2478.851399520005,OUT017
FDF47,4988.008461260605,OUT027
FDX32,2375.7005418926165,OUT046
FDX57,1709.0865366795515,OUT049
NCA30,2918.5773051364463,OUT045
FDO49,909.4839711372838,OUT013
FDL04,-225.69240938881796,OUT019
DRM48,752.8237332079827,OUT035
FDR16,3429.588888351567,OUT013
NCC19,2746.4133610602635,OUT018
NCE42,3644.372473647276,OUT045
FDY24,1048.894010082326,OUT017
FDH19,2890.962622058458,OUT049
FDJ46,2805.1194302463527,OUT013
FDN45,1614.5430476611753,OUT010
FDY08,2391.0681493791585,OUT035
FDZ37,1615.3651470194957,OUT035
NCT30,688.4318167955216,OUT045
DRY23,445.0521470797132,OUT018
NCZ30,1655.2070257863074,OUT018
FDC44,1526.924089301876,OUT018
FDB45,1838.0282502758944,OUT035
FDY04,2672.1620439957615,OUT013
FDM27,2554.490037895786,OUT046
FDZ43,3960.806020108448,OUT017
FDT39,557.8542238994382,OUT019
NCC06,108.77417802132322,OUT019
FDL15,3895.977834908737,OUT027
FDL57,4206.1744779303435,OUT017
FDU08,1605.2344205767522,OUT046
FDK40,4304.52393978248,OUT017
FDQ12,1708.262125144886,OUT010
FDS48,2529.695820255803,OUT017
FDP09,3290.820325056289,OUT045
FDW21,1763.6705518283802,OUT049
FDY25,3041.04681635527,OUT035
DRE13,1476.5084318083939,OUT017
FDV43,-1183.6694817798534,OUT019
FDD22,1718.4118222157092,OUT045
FDM46,-445.592541121703,OUT019
NCO30,1011.7578886312897,OUT010
FDM25,2803.8380750770675,OUT046
NCN41,2036.0299967645947,OUT049
FDU24,1481.0501268385813,OUT045
FDZ50,2955.191328604414,OUT046
FDP45,4047.7357171213253,OUT013
NCM54,1928.0237773745957,OUT045
FDW10,901.0128880024859,OUT019
FDP20,2159.1916799610617,OUT017
FDK32,2459.2415522321394,OUT046
FDN52,1544.5393185280222,OUT049
FDM58,1763.7355648835694,OUT045
FDZ46,3234.631457374584,OUT027
NCA18,1575.4378865383724,OUT018
FDD35,1976.6063879423805,OUT046
NCK31,945.7432804309842,OUT035
FDI40,3097.5999318750332,OUT027
FDT50,-293.814946748931,OUT019
NCT06,2604.995053801934,OUT046
FDT31,3131.6456032577853,OUT035
FDT45,990.0116427439607,OUT049
FDT13,2916.990397822325,OUT045
FDO50,1418.276754360363,OUT045
NCU18,299.23916238199604,OUT010
NCR54,3162.8965362457066,OUT049
NCO18,2529.4749865636527,OUT018
FDU09,903.5930632072038,OUT045
FDT13,2714.8758885692364,OUT018
FDE09,1813.660854087912,OUT046
NCK53,-283.5040640362438,OUT019
FDG45,3470.3941877599564,OUT049
DRH15,881.2455845597381,OUT035
FDO21,1705.1043481275542,OUT019
FDD14,4345.4272538237165,OUT027
FDC09,1703.9201559201897,OUT046
FDH45,2211.532535847,OUT027
FDV32,1061.7159891837935,OUT046
FDG12,2134.7445955704825,OUT035
FDS32,2319.435326518902,OUT013
NCL55,3676.9922252598103,OUT018
DRE01,3949.3306456874934,OUT035
DRE15,1355.6935615209156,OUT049
NCL42,3813.789220791319,OUT045
FDP31,1107.917546946123,OUT013
FDN33,1267.7481101496287,OUT018
FDZ59,2648.527922648224,OUT046
FDE45,926.7174256361352,OUT010
FDJ07,1948.148299560387,OUT013
FDQ45,2718.942804609852,OUT018
FDM33,4919.044031041487,OUT027
FDO15,-626.5693297536574,OUT010
FDM46,1499.8530638694806,OUT013
FDR03,3258.5482374146045,OUT045
FDY49,2421.6344497854775,OUT018
FDQ60,1866.4567822757735,OUT045
FDW10,2899.652098685747,OUT049
FDO51,902.1757214657946,OUT049
FDJ40,1522.1749899851116,OUT018
FDS20,2622.1369407270454,OUT018
FDU45,1880.0828203321134,OUT013
FDV02,2842.608164260503,OUT035
FDN09,3840.506994265854,OUT046
NCM55,4382.409694263898,OUT027
FDN23,2073.617471180659,OUT018
FDY31,398.46708516196054,OUT010
FDW03,-153.7697983338984,OUT010
FDD14,2882.3188922488957,OUT046
FDV23,2112.686143779649,OUT017
DRI03,2723.5984738305533,OUT045
FDN13,1725.92434285267,OUT035
FDF45,2495.5114710562443,OUT027
FDU46,1614.2441303694166,OUT035
FDB57,3665.295583722165,OUT049
FDV12,1751.1910020026062,OUT049
FDQ58,2475.912139372406,OUT013
NCA18,1936.4292452533623,OUT017
FDH52,1158.5252232013054,OUT049
FDM24,2161.078649560422,OUT018
NCP43,4304.172025745703,OUT027
NCO18,883.0856346900773,OUT019
FDM32,1603.2658091080912,OUT017
NCL07,736.3082106275698,OUT017
FDK03,4065.7295655005983,OUT013
FDP59,1789.6728850420923,OUT017
FDQ24,4057.782457359419,OUT049
FDQ16,1489.6210047305512,OUT018
FDU44,2628.2581381531018,OUT013
FDH28,-1230.8573045127964,OUT010
FDV28,-1266.3368928058815,OUT019
FDM22,874.617705655103,OUT045
FDR56,3139.9025627700503,OUT046
FDV39,3244.171734421579,OUT049
FDU37,-551.7572891286358,OUT019
FDQ11,2138.3088538250877,OUT010
FDX02,3472.9864989549706,OUT045
NCS42,1190.0274410488682,OUT018
FDY57,3013.838151149556,OUT027
FDB21,3905.2615715055017,OUT049
FDE28,3771.116198723495,OUT017
FDQ55,1980.0575358146184,OUT017
FDA48,3611.1918235220232,OUT049
FDZ19,2693.775424941613,OUT045
NCC43,3887.1671892243753,OUT045
NCV18,1292.011422123027,OUT046
NCA42,2252.145722649613,OUT018
FDY45,4071.641905579857,OUT046
NCC30,2750.4222675456263,OUT045
FDM57,1453.3081400424794,OUT013
FDL09,745.3856973380914,OUT010
FDB09,3445.0577647097452,OUT027
FDT44,2046.3134216684707,OUT035
NCT06,4047.6773674283213,OUT027
FDX26,3003.439990514225,OUT049
FDK32,2521.011010269927,OUT013
DRA12,2286.4227305776562,OUT046
FDO46,1137.001420880353,OUT010
FDE52,1500.0426103964232,OUT013
NCH42,3542.6881863777257,OUT045
FDV08,889.442505369499,OUT035
FDB47,3055.1603508794733,OUT018
FDC28,-108.70905000081905,OUT010
FDD22,1817.6895899700598,OUT046
FDS07,3307.8246482345066,OUT027
DRI13,3361.859529070474,OUT045
FDG32,3223.2103167557675,OUT018
FDU14,4068.3668381484504,OUT017
FDD28,-892.5414409325319,OUT019
NCP41,1842.310105704817,OUT017
FDS08,2874.183068403552,OUT049
FDX47,2482.1840559531843,OUT045
FDC53,-265.423209991901,OUT019
FDQ19,4012.458553661714,OUT035
FDL14,2441.902480037902,OUT045
FDM33,1602.8544648457882,OUT019
FDA51,1773.4579427936521,OUT045
FDZ27,561.524308861073,OUT018
FDT04,705.2457693974544,OUT046
DRC13,2142.785991635002,OUT049
FDR16,4886.797155877835,OUT027
FDQ03,5230.140461235933,OUT027
FDE38,2814.3387231003517,OUT035
DRH23,2355.9461451496086,OUT027
FDT11,1126.0538963046338,OUT019
FDD09,3014.1385524194948,OUT035
FDR40,1322.1974744646889,OUT045
FDX07,3092.5570918613475,OUT017
FDR07,1703.0910290644827,OUT035
FDA51,1960.2373849742085,OUT017
FDT59,1763.2563936712554,OUT019
FDF20,3197.0980307482882,OUT017
FDR13,1819.7296065460375,OUT045
FDY26,3474.154073479254,OUT049
FDW04,2237.9057865528125,OUT017
FDK52,3696.4702958427397,OUT017
FDN60,2591.6836107688173,OUT049
FDM09,841.4347622293908,OUT019
FDP46,1536.7650350270978,OUT049
FDB50,-646.5660155263757,OUT019
NCQ29,4145.573185053759,OUT049
FDP16,5330.288875485658,OUT027
FDX33,2321.1784984219457,OUT018
FDP07,1144.2947775642294,OUT010
FDN22,4004.9829486053113,OUT046
FDF39,4282.416783384575,OUT049
FDS21,1151.3318272324725,OUT017
NCM42,1733.6855912317578,OUT013
FDK50,728.314015935187,OUT019
DRF13,3791.0670317645695,OUT027
FDH35,2339.88893951524,OUT018
FDP60,1360.6941959602618,OUT018
DRJ49,3541.889896374481,OUT027
NCT42,451.22361125097405,OUT019
FDE38,2766.2840619763765,OUT049
FDI04,3279.67240114132,OUT049
NCH54,2409.0279869474166,OUT045
FDT56,1096.4036944010286,OUT049
DRD15,3375.161281826518,OUT018
FDV58,3096.6719165533955,OUT013
FDP21,3110.15545046428,OUT049
FDH05,3744.0418497951223,OUT013
FDR10,4032.6434164610055,OUT027
NCP06,2290.681087378809,OUT045
FDF33,1827.7909963228722,OUT049
DRK37,3011.9937275822895,OUT013
DRH49,1296.9784441431143,OUT045
FDT58,2687.2838012675206,OUT013
FDD41,1443.7512764936014,OUT018
FDP40,1543.4407143328685,OUT018
FDM51,3145.470827154017,OUT027
FDO45,-464.72471383398204,OUT010
FDW33,-216.0702782301688,OUT010
FDY24,862.1795170307214,OUT045
FDB10,1849.117266261873,OUT010
FDM40,2391.720907284653,OUT035
NCI06,2944.176730871023,OUT017
FDW12,447.195186312023,OUT019
FDX48,3959.4289409496505,OUT027
NCW05,3126.001946648999,OUT027
FDX27,1678.212087160458,OUT017
DRM37,3050.986715782769,OUT045
FDA38,3750.149516928749,OUT045
FDR36,707.02741020218,OUT046
FDZ45,3150.8504996501133,OUT046
FDG05,2676.754615212635,OUT017
FDK28,4108.747456299872,OUT013
FDV47,1332.2439551878567,OUT045
FDN21,2490.2192577622113,OUT045
FDP20,3495.587602049656,OUT027
FDI35,2826.4509731670287,OUT045
DRY23,774.0675920911531,OUT013
FDA56,2081.2307041607,OUT017
FDB09,2000.2871774121813,OUT013
NCO26,3300.7037092834175,OUT027
FDQ49,2265.1215278690847,OUT018
FDI52,3407.624113607727,OUT027
FDZ44,3335.6435607017406,OUT027
FDZ09,2328.2169970059617,OUT018
FDY03,1948.6421938030926,OUT049
NCG42,2166.2178086455815,OUT017
DRI13,4897.539741558597,OUT027
FDQ32,2086.527600219946,OUT013
FDW16,1658.525608583376,OUT035
FDU27,813.5660052131094,OUT046
FDR28,729.0844915689515,OUT010
FDQ49,655.7221257981885,OUT010
FDS37,1870.1069093231495,OUT046
FDW26,3237.0765596312704,OUT018
FDX12,3599.889364193585,OUT018
NCP06,2409.6981921528345,OUT013
FDW45,409.59774645326456,OUT010
NCN30,1607.3781868972728,OUT049
FDN24,968.4528679357077,OUT049
NCL41,1993.3059035524338,OUT027
FDR02,-129.31183414716168,OUT019
FDD09,984.3613144093536,OUT010
FDS33,-515.196509378132,OUT010
FDU22,1849.7704708404706,OUT045
FDI53,2647.6519832463873,OUT013
DRH01,2863.927440852738,OUT049
FDX32,2351.9100540954646,OUT013
NCP30,383.08743987606783,OUT018
FDB60,3039.6451003533975,OUT045
FDB14,1648.2917617201838,OUT049
NCP02,1075.1051293047112,OUT035
FDJ10,2365.040056777466,OUT017
FDG34,1828.5879604587608,OUT046
NCB18,1499.068219494754,OUT017
FDM16,1362.1930507852303,OUT049
FDW25,1093.9306041727855,OUT018
FDB35,-405.7573571190079,OUT010
DRN11,2281.1586574173257,OUT013
FDF41,1985.9642892260963,OUT019
FDH16,1362.39502436931,OUT045
NCQ50,3081.080404290399,OUT018
DRH23,630.2630283528968,OUT018
DRJ37,2439.060334319238,OUT013
DRJ24,4349.45074734072,OUT027
FDY16,3107.311932741398,OUT035
FDQ27,1677.4215150029866,OUT045
FDZ33,2297.329664120031,OUT045
FDF29,2082.712541684235,OUT045
FDA08,2744.273022089642,OUT049
FDG31,1081.1323822187355,OUT046
FDE34,963.9793273464452,OUT019
NCR30,2627.1210320602436,OUT027
FDV33,4271.252334244854,OUT035
DRZ24,1637.1778501008262,OUT018
NCL54,2898.0943453931727,OUT035
FDR12,2888.1021479170035,OUT049
NCC54,3780.05201653247,OUT046
DRN59,791.4707749772139,OUT013
FDX50,-136.9231540221782,OUT019
FDV31,4281.158868012269,OUT027
NCA29,4177.186197441957,OUT027
FDW60,2962.039141271313,OUT049
FDX08,3002.7804390205415,OUT017
DRD49,3730.376343806482,OUT013
FDD33,3662.715808937816,OUT046
FDW35,755.3095857414248,OUT013
FDJ36,1787.526107987695,OUT017
FDV51,2796.520315532569,OUT035
FDW36,1713.4181699386058,OUT046
FDH35,2636.5964133031903,OUT046
NCS30,3517.018351990258,OUT027
FDN49,782.0208003141304,OUT017
FDL08,3626.5643705102207,OUT018
FDI09,3865.435505630511,OUT013
FDP19,1787.4913975952404,OUT018
FDU21,-1316.2431465822597,OUT010
NCP41,1641.4409326621892,OUT045
FDY10,1842.0650947256736,OUT013
FDP12,394.87038631310725,OUT018
NCN26,1957.9533444395265,OUT049
FDK44,2795.8762770468393,OUT013
FDC28,1870.6085371951394,OUT049
FDJ41,5607.169658285232,OUT027
NCT29,2092.9486340372036,OUT035
NCH42,1685.9208881317863,OUT019
FDU60,2430.5972138833486,OUT018
FDS02,3033.727809031462,OUT045
FDC51,2032.5515796659129,OUT046
FDU03,2971.850969710386,OUT013
FDX39,3327.2218083418875,OUT045
NCY05,-1315.0747189689132,OUT010
NCL06,5521.043354416627,OUT027
FDD32,1497.4172346059106,OUT035
NCN41,1868.4437267207304,OUT045
NCX53,2347.1389935517955,OUT049
FDU57,512.953629641609,OUT019
FDQ23,1682.6454654778236,OUT046
FDQ52,3850.3823188268907,OUT045
FDC14,661.4048125485702,OUT045
FDY09,2962.492245941176,OUT035
FDQ28,2466.753062887758,OUT045
FDV25,3506.394938905085,OUT046
FDJ07,2027.6605447399884,OUT035
DRB25,1782.2801873371056,OUT049
FDK52,1676.4507006822769,OUT019
FDY52,2511.51966561968,OUT027
FDB28,3127.134919667991,OUT046
FDT36,768.2437113610654,OUT035
FDV25,3626.7144987160555,OUT017
NCN07,3510.443891047407,OUT027
FDC57,3206.1092215895583,OUT017
FDQ03,3510.9361644925193,OUT018
FDU23,2777.1463384533577,OUT017
NCX41,3498.3206656547864,OUT035
NCD06,890.2245238377716,OUT035
FDW08,1645.6272298762467,OUT045
NCU29,2392.163122393536,OUT017
NCE06,2552.190768780978,OUT013
FDV52,-1.1212975578815758,OUT010
FDB02,2961.784662646158,OUT017
NCR18,642.5840652741776,OUT045
FDK16,1616.9898506939076,OUT049
NCQ29,2125.474530540626,OUT010
FDZ01,-178.1619476234922,OUT019
FDW27,2672.373316183147,OUT035
FDD17,3489.748524079099,OUT018
FDW39,2909.519170882509,OUT013
DRH59,1110.5652117644354,OUT045
FDS52,1677.8569318550349,OUT013
FDU40,4546.719806127526,OUT027
NCF54,2759.848399874162,OUT013
FDH46,1633.9410275116832,OUT045
NCP14,1727.102335614013,OUT049
FDH50,3065.050526071491,OUT049
DRF15,527.6366229401365,OUT010
FDV27,2907.461886746489,OUT027
NCJ06,1998.294076096055,OUT049
FDN02,2974.279350676943,OUT018
FDQ51,939.9406546791815,OUT049
FDQ07,3660.360510546206,OUT017
FDS45,1834.54743356859,OUT049
NCJ06,1847.8236825234846,OUT045
FDD36,2033.8367650874152,OUT035
FDY25,2851.899903669986,OUT045
FDU52,2474.0491164970504,OUT046
DRK47,3674.823981029684,OUT017
NCL30,2138.1760185191556,OUT017
FDN22,4160.263985481263,OUT035
